income_bound_l,income_bound_r,educ_bound_l,educ_bound_r,age_bound_l,age_bound_r,value
10.0,11.0,16.0,17.000000100000001,90.0,95.0,9.240275007755342
8.0,9.0,12.0,13.0,20.0,25.0,187.7946260451442
9.0,10.0,9.0,10.0,35.0,40.0,1747.0833855552921
2.0,3.0,11.0,12.0,25.0,30.0,-2.1838487157174766
2.0,3.0,11.0,12.0,55.0,60.0,-0.9265196702833771
10.0,11.0,1.0,2.0,90.0,95.0,3.1435777105286844
7.0,8.0,16.0,17.000000100000001,30.0,35.0,4.418770504186307
10.0,11.0,14.0,15.0,45.0,50.0,1202.129766547273
8.0,9.0,8.0,9.0,35.0,40.0,81.63910420457103
10.0,11.0,11.0,12.0,30.0,35.0,1487.8569797729535
5.0,6.0,4.0,5.0,55.0,60.0,1.479208187699021
6.0,7.0,4.0,5.0,75.0,80.0,4.722233707679865
4.0,5.0,7.0,8.0,30.0,35.0,-1.0263382236634584
11.0,12.000000099999999,8.0,9.0,55.0,60.0,30.013606664048556
4.0,5.0,14.0,15.0,35.0,40.0,1.9276670445594943
8.0,9.0,6.0,7.0,70.0,75.0,136.3196012171569
7.0,8.0,15.0,16.0,40.0,45.0,2.0513286626961373
8.0,9.0,11.0,12.0,75.0,80.0,113.08662579822999
0.0,1.0,6.0,7.0,75.0,80.0,18.926927684100455
0.0,1.0,16.0,17.000000100000001,40.0,45.0,11.418740348828257
7.0,8.0,15.0,16.0,70.0,75.0,-2.1946098523948825
2.0,3.0,12.0,13.0,25.0,30.0,4.834307761806878
8.0,9.0,7.0,8.0,20.0,25.0,92.44205812734651
2.0,3.0,11.0,12.0,20.0,25.0,1.2720792859328873
8.0,9.0,6.0,7.0,75.0,80.0,116.74731761496047
5.0,6.0,7.0,8.0,70.0,75.0,2.32860414838368
3.0,4.0,14.0,15.0,50.0,55.0,-2.599613001656121
7.0,8.0,14.0,15.0,35.0,40.0,27.840571012642258
7.0,8.0,6.0,7.0,90.0,95.0,2.739571475715929
9.0,10.0,5.0,6.0,55.0,60.0,100.67984138054828
8.0,9.0,9.0,10.0,85.0,90.0,257.63749037637734
10.0,11.0,5.0,6.0,35.0,40.0,72.31721898771275
9.0,10.0,4.0,5.0,75.0,80.0,290.1777146049858
10.0,11.0,1.0,2.0,85.0,90.0,4.5987898953940896
9.0,10.0,3.0,4.0,50.0,55.0,75.18489919505544
11.0,12.000000099999999,15.0,16.0,70.0,75.0,57.759566618699
8.0,9.0,13.0,14.0,55.0,60.0,102.85969590117482
10.0,11.0,2.0,3.0,35.0,40.0,17.78047434920249
11.0,12.000000099999999,1.0,2.0,90.0,95.0,2.2450290639611774
4.0,5.0,13.0,14.0,40.0,45.0,10.828275049068907
6.0,7.0,8.0,9.0,45.0,50.0,16.363541316625565
10.0,11.0,5.0,6.0,65.0,70.0,64.08039164198415
7.0,8.0,10.0,11.0,80.0,85.0,4.932668512726293
6.0,7.0,13.0,14.0,75.0,80.0,-0.7888737548064026
6.0,7.0,16.0,17.000000100000001,55.0,60.0,2.9181332518113967
4.0,5.0,7.0,8.0,20.0,25.0,3.481071874849639
8.0,9.0,5.0,6.0,35.0,40.0,64.85042002501267
0.0,1.0,3.0,4.0,30.0,35.0,23.747970014351
10.0,11.0,9.0,10.0,80.0,85.0,523.6317761976744
6.0,7.0,6.0,7.0,40.0,45.0,7.132611439183568
8.0,9.0,6.0,7.0,60.0,65.0,92.88248888745238
0.0,1.0,15.0,16.0,80.0,85.0,3.7798661426610174
5.0,6.0,8.0,9.0,40.0,45.0,0.9695849484417547
4.0,5.0,8.0,9.0,25.0,30.0,9.741514793915279
7.0,8.0,10.0,11.0,25.0,30.0,24.633440322596005
8.0,9.0,6.0,7.0,65.0,70.0,115.00794564185678
7.0,8.0,11.0,12.0,40.0,45.0,48.05183144965087
11.0,12.000000099999999,9.0,10.0,45.0,50.0,469.4191705664178
6.0,7.0,11.0,12.0,40.0,45.0,21.744847544900882
11.0,12.000000099999999,15.0,16.0,80.0,85.0,34.7884277526056
7.0,8.0,4.0,5.0,70.0,75.0,8.426035535333849
6.0,7.0,3.0,4.0,15.0,20.0,2.2202609632385473
9.0,10.0,8.0,9.0,70.0,75.0,193.02792912542645
8.0,9.0,4.0,5.0,85.0,90.0,107.67766674497548
8.0,9.0,13.0,14.0,35.0,40.0,249.49277397670846
9.0,10.0,12.0,13.0,35.0,40.0,465.9003453687207
10.0,11.0,10.0,11.0,85.0,90.0,44.49429288959869
0.0,1.0,9.0,10.0,70.0,75.0,178.67109919005048
7.0,8.0,3.0,4.0,20.0,25.0,3.738890005556816
7.0,8.0,2.0,3.0,20.0,25.0,3.8177244145089384
7.0,8.0,3.0,4.0,65.0,70.0,10.075199518968757
7.0,8.0,2.0,3.0,85.0,90.0,-2.3272526203559654
8.0,9.0,15.0,16.0,25.0,30.0,27.12045235219975
9.0,10.0,2.0,3.0,70.0,75.0,38.32033316478195
7.0,8.0,8.0,9.0,20.0,25.0,30.570750701091146
3.0,4.0,12.0,13.0,30.0,35.0,0.6222077307954745
0.0,1.0,13.0,14.0,90.0,95.0,14.4717090056104
6.0,7.0,10.0,11.0,75.0,80.0,3.0649881700548534
9.0,10.0,16.0,17.000000100000001,85.0,90.0,7.623658152387379
11.0,12.000000099999999,14.0,15.0,40.0,45.0,1059.390035419713
10.0,11.0,4.0,5.0,50.0,55.0,110.98176331815137
11.0,12.000000099999999,3.0,4.0,25.0,30.0,0.7105059909986635
10.0,11.0,12.0,13.0,90.0,95.0,16.81542607342228
2.0,3.0,1.0,2.0,45.0,50.0,-1.5921085439206717
10.0,11.0,15.0,16.0,25.0,30.0,207.60948069409815
7.0,8.0,14.0,15.0,75.0,80.0,9.112662089299697
4.0,5.0,7.0,8.0,15.0,20.0,6.231205106783504
4.0,5.0,16.0,17.000000100000001,20.0,25.0,2.390104569481116
0.0,1.0,1.0,2.0,60.0,65.0,35.341657704137354
11.0,12.000000099999999,12.0,13.0,65.0,70.0,30.188136811904638
5.0,6.0,6.0,7.0,35.0,40.0,3.3068381031199197
8.0,9.0,1.0,2.0,75.0,80.0,88.70617224505388
11.0,12.000000099999999,6.0,7.0,65.0,70.0,11.608332073572615
4.0,5.0,12.0,13.0,25.0,30.0,3.9589864155421903
7.0,8.0,15.0,16.0,85.0,90.0,0.9558507197792268
10.0,11.0,5.0,6.0,70.0,75.0,82.25504991303937
0.0,1.0,11.0,12.0,45.0,50.0,176.23388726175475
8.0,9.0,10.0,11.0,25.0,30.0,122.19553935802823
4.0,5.0,13.0,14.0,45.0,50.0,9.539620367946094
8.0,9.0,14.0,15.0,60.0,65.0,49.365773071301845
5.0,6.0,13.0,14.0,75.0,80.0,0.27369535451456284
8.0,9.0,9.0,10.0,65.0,70.0,749.1333723737031
11.0,12.000000099999999,1.0,2.0,30.0,35.0,4.756024081157731
7.0,8.0,1.0,2.0,15.0,20.0,3.9870056942608825
5.0,6.0,14.0,15.0,55.0,60.0,3.4392304377145417
10.0,11.0,3.0,4.0,75.0,80.0,20.12091973563739
8.0,9.0,2.0,3.0,65.0,70.0,61.67430866399006
5.0,6.0,1.0,2.0,60.0,65.0,5.149930579558757
10.0,11.0,5.0,6.0,30.0,35.0,77.67197621608764
0.0,1.0,12.0,13.0,25.0,30.0,109.07229587946398
7.0,8.0,3.0,4.0,70.0,75.0,7.653435963817413
7.0,8.0,10.0,11.0,30.0,35.0,31.310214704354546
0.0,1.0,12.0,13.0,15.0,20.0,3.9422609459818627
2.0,3.0,10.0,11.0,15.0,20.0,6.7020388891150455
7.0,8.0,9.0,10.0,40.0,45.0,108.38312625801822
7.0,8.0,4.0,5.0,35.0,40.0,11.269160487987437
6.0,7.0,4.0,5.0,15.0,20.0,3.9585672771658658
7.0,8.0,7.0,8.0,65.0,70.0,6.812842569402629
11.0,12.000000099999999,12.0,13.0,70.0,75.0,38.79887910447259
10.0,11.0,6.0,7.0,50.0,55.0,107.94154347259652
8.0,9.0,2.0,3.0,90.0,95.0,6.66059165771233
0.0,1.0,14.0,15.0,20.0,25.0,28.627684751174858
0.0,1.0,3.0,4.0,60.0,65.0,39.47045119893156
6.0,7.0,8.0,9.0,35.0,40.0,16.184174974314246
10.0,11.0,4.0,5.0,65.0,70.0,65.56202948848066
0.0,1.0,11.0,12.0,40.0,45.0,186.52615944705946
9.0,10.0,3.0,4.0,15.0,20.0,9.085305873015795
10.0,11.0,8.0,9.0,35.0,40.0,259.88416103857924
10.0,11.0,13.0,14.0,50.0,55.0,1751.6188225274157
2.0,3.0,8.0,9.0,30.0,35.0,-0.6884823712987107
8.0,9.0,11.0,12.0,15.0,20.0,591.1592229999504
5.0,6.0,10.0,11.0,50.0,55.0,4.3814782480344405
9.0,10.0,16.0,17.000000100000001,35.0,40.0,35.0525807846899
9.0,10.0,15.0,16.0,55.0,60.0,43.306640165779775
0.0,1.0,4.0,5.0,90.0,95.0,42.29740453260273
11.0,12.000000099999999,5.0,6.0,30.0,35.0,4.07553070083795
10.0,11.0,9.0,10.0,45.0,50.0,2650.3449514424597
5.0,6.0,11.0,12.0,35.0,40.0,10.70535284792259
8.0,9.0,4.0,5.0,75.0,80.0,177.42590370129784
8.0,9.0,12.0,13.0,15.0,20.0,8.3572641122471
9.0,10.0,12.0,13.0,25.0,30.0,403.0249918154686
10.0,11.0,3.0,4.0,80.0,85.0,14.10905702861069
11.0,12.000000099999999,12.0,13.0,60.0,65.0,98.43763652148859
7.0,8.0,10.0,11.0,70.0,75.0,12.861952752050383
0.0,1.0,1.0,2.0,35.0,40.0,40.675005913724796
6.0,7.0,7.0,8.0,65.0,70.0,-3.411227618105104
4.0,5.0,11.0,12.0,30.0,35.0,2.035086405318491
11.0,12.000000099999999,4.0,5.0,20.0,25.0,0.7504705666634246
8.0,9.0,14.0,15.0,25.0,30.0,72.40649246052385
0.0,1.0,13.0,14.0,35.0,40.0,560.1655564580841
10.0,11.0,1.0,2.0,35.0,40.0,51.785112601953934
8.0,9.0,6.0,7.0,55.0,60.0,46.12111868207533
0.0,1.0,3.0,4.0,45.0,50.0,27.778269240517623
4.0,5.0,11.0,12.0,50.0,55.0,6.934973814020903
10.0,11.0,7.0,8.0,30.0,35.0,113.13554240359451
6.0,7.0,1.0,2.0,30.0,35.0,7.359985198592675
11.0,12.000000099999999,2.0,3.0,35.0,40.0,4.017608739452288
2.0,3.0,14.0,15.0,30.0,35.0,1.341839291360044
8.0,9.0,7.0,8.0,60.0,65.0,70.00387271984616
5.0,6.0,12.0,13.0,45.0,50.0,2.3044739745103815
6.0,7.0,5.0,6.0,15.0,20.0,10.960973222142268
7.0,8.0,12.0,13.0,15.0,20.0,-1.142972692993503
7.0,8.0,11.0,12.0,25.0,30.0,49.354743014046036
7.0,8.0,2.0,3.0,40.0,45.0,0.39986082562628766
11.0,12.000000099999999,7.0,8.0,25.0,30.0,3.4430112179322894
9.0,10.0,11.0,12.0,55.0,60.0,289.2552619303438
0.0,1.0,8.0,9.0,55.0,60.0,56.622747166802256
10.0,11.0,16.0,17.000000100000001,80.0,85.0,17.875998504105294
6.0,7.0,2.0,3.0,90.0,95.0,-1.523620282808639
7.0,8.0,8.0,9.0,50.0,55.0,10.674153278585589
9.0,10.0,4.0,5.0,90.0,95.0,186.00719264984352
10.0,11.0,3.0,4.0,65.0,70.0,31.657655585041564
9.0,10.0,15.0,16.0,50.0,55.0,56.59432631789041
0.0,1.0,8.0,9.0,75.0,80.0,37.617162559112046
8.0,9.0,12.0,13.0,30.0,35.0,123.89052067426879
10.0,11.0,9.0,10.0,40.0,45.0,3260.314231081761
7.0,8.0,7.0,8.0,40.0,45.0,16.165881902527605
7.0,8.0,14.0,15.0,45.0,50.0,20.66355723378296
6.0,7.0,2.0,3.0,40.0,45.0,4.809234002979558
8.0,9.0,5.0,6.0,15.0,20.0,50.95680479030773
5.0,6.0,6.0,7.0,25.0,30.0,2.8636223533050074
5.0,6.0,7.0,8.0,35.0,40.0,4.154276700427556
8.0,9.0,5.0,6.0,85.0,90.0,53.86754805146588
1.0,2.0,12.0,13.0,50.0,55.0,2.7952290705918523
8.0,9.0,5.0,6.0,20.0,25.0,62.11276032066444
3.0,4.0,13.0,14.0,35.0,40.0,-1.12342487912754
11.0,12.000000099999999,7.0,8.0,30.0,35.0,6.442940025340649
9.0,10.0,13.0,14.0,75.0,80.0,223.33942978230775
6.0,7.0,1.0,2.0,20.0,25.0,4.398455426012881
0.0,1.0,1.0,2.0,50.0,55.0,26.7450731562112
3.0,4.0,5.0,6.0,50.0,55.0,2.033807357053978
6.0,7.0,14.0,15.0,65.0,70.0,6.237723946321349
0.0,1.0,11.0,12.0,60.0,65.0,87.53111955225731
11.0,12.000000099999999,7.0,8.0,65.0,70.0,13.105430393573535
7.0,8.0,9.0,10.0,45.0,50.0,84.04231818273128
8.0,9.0,6.0,7.0,85.0,90.0,35.26877733121414
11.0,12.000000099999999,9.0,10.0,50.0,55.0,401.37894401294295
7.0,8.0,9.0,10.0,30.0,35.0,91.1285608008267
6.0,7.0,15.0,16.0,55.0,60.0,2.0320888721628174
8.0,9.0,10.0,11.0,80.0,85.0,33.28225897619993
8.0,9.0,15.0,16.0,20.0,25.0,5.199052014001351
8.0,9.0,13.0,14.0,20.0,25.0,542.2557378953073
9.0,10.0,1.0,2.0,25.0,30.0,43.95538262536171
11.0,12.000000099999999,13.0,14.0,45.0,50.0,1622.2405050577063
9.0,10.0,5.0,6.0,45.0,50.0,86.0641079347733
0.0,1.0,4.0,5.0,35.0,40.0,49.844769957166285
8.0,9.0,1.0,2.0,60.0,65.0,77.00086374236297
9.0,10.0,2.0,3.0,55.0,60.0,61.882464809629326
7.0,8.0,3.0,4.0,85.0,90.0,7.1880768135574655
7.0,8.0,2.0,3.0,65.0,70.0,3.8817410284638716
8.0,9.0,13.0,14.0,45.0,50.0,194.02412484410308
0.0,1.0,12.0,13.0,80.0,85.0,11.360554784297506
9.0,10.0,5.0,6.0,65.0,70.0,192.05570055162153
9.0,10.0,6.0,7.0,50.0,55.0,101.20956772053157
11.0,12.000000099999999,7.0,8.0,35.0,40.0,16.534652708175113
8.0,9.0,10.0,11.0,55.0,60.0,60.49706781894162
0.0,1.0,16.0,17.000000100000001,30.0,35.0,24.796330792952446
6.0,7.0,7.0,8.0,25.0,30.0,3.8475805577435827
11.0,12.000000099999999,3.0,4.0,40.0,45.0,6.718952279730543
10.0,11.0,9.0,10.0,70.0,75.0,977.5433087223846
7.0,8.0,12.0,13.0,85.0,90.0,6.167492333967009
10.0,11.0,5.0,6.0,80.0,85.0,45.10854577841478
8.0,9.0,4.0,5.0,50.0,55.0,65.05212188023542
9.0,10.0,13.0,14.0,80.0,85.0,176.51643367822516
6.0,7.0,12.0,13.0,40.0,45.0,3.9873982915829944
5.0,6.0,4.0,5.0,40.0,45.0,-1.5321243930346995
4.0,5.0,5.0,6.0,40.0,45.0,0.8226557813530331
4.0,5.0,9.0,10.0,30.0,35.0,1.4636615255409136
0.0,1.0,12.0,13.0,55.0,60.0,71.51099693991914
9.0,10.0,7.0,8.0,25.0,30.0,120.29724499461504
0.0,1.0,3.0,4.0,40.0,45.0,8.953024330598558
5.0,6.0,16.0,17.000000100000001,25.0,30.0,2.5678207959067754
0.0,1.0,4.0,5.0,60.0,65.0,40.89835905980532
7.0,8.0,7.0,8.0,15.0,20.0,360.2259039319778
7.0,8.0,10.0,11.0,75.0,80.0,2.442532683429693
5.0,6.0,11.0,12.0,25.0,30.0,14.810196949611454
6.0,7.0,5.0,6.0,75.0,80.0,0.7100031585039123
11.0,12.000000099999999,12.0,13.0,45.0,50.0,319.5141442015557
11.0,12.000000099999999,13.0,14.0,65.0,70.0,250.25490843780824
7.0,8.0,9.0,10.0,25.0,30.0,81.61331434593488
7.0,8.0,10.0,11.0,55.0,60.0,13.510832817440365
0.0,1.0,7.0,8.0,60.0,65.0,26.02313030234891
5.0,6.0,11.0,12.0,15.0,20.0,19.196179655747834
9.0,10.0,12.0,13.0,80.0,85.0,67.35089308880578
9.0,10.0,5.0,6.0,50.0,55.0,77.67528222990263
7.0,8.0,8.0,9.0,75.0,80.0,11.128612047845126
6.0,7.0,8.0,9.0,80.0,85.0,5.821595667829918
10.0,11.0,14.0,15.0,55.0,60.0,752.5497284212256
0.0,1.0,6.0,7.0,30.0,35.0,63.4970062603091
5.0,6.0,4.0,5.0,15.0,20.0,3.3914169410296178
7.0,8.0,6.0,7.0,55.0,60.0,17.11636315003721
9.0,10.0,2.0,3.0,85.0,90.0,27.75567241599216
8.0,9.0,13.0,14.0,50.0,55.0,141.2164412580759
10.0,11.0,12.0,13.0,35.0,40.0,1247.9653438752189
7.0,8.0,12.0,13.0,50.0,55.0,10.498983540131432
8.0,9.0,3.0,4.0,60.0,65.0,53.377336103640296
11.0,12.000000099999999,7.0,8.0,15.0,20.0,3.7994063184112474
7.0,8.0,4.0,5.0,80.0,85.0,11.031932882261598
8.0,9.0,7.0,8.0,30.0,35.0,58.77614134298981
6.0,7.0,6.0,7.0,35.0,40.0,11.733058016487366
7.0,8.0,14.0,15.0,80.0,85.0,3.831185359054711
10.0,11.0,10.0,11.0,50.0,55.0,677.5657591738164
7.0,8.0,6.0,7.0,30.0,35.0,4.687989146143481
6.0,7.0,14.0,15.0,85.0,90.0,-0.30435243523010747
11.0,12.000000099999999,8.0,9.0,35.0,40.0,43.93207781389567
7.0,8.0,4.0,5.0,25.0,30.0,2.4627600607656266
10.0,11.0,16.0,17.000000100000001,55.0,60.0,98.90846622408554
7.0,8.0,3.0,4.0,15.0,20.0,-2.042441578140674
8.0,9.0,6.0,7.0,90.0,95.0,15.208843709402585
8.0,9.0,1.0,2.0,40.0,45.0,73.68398653487844
11.0,12.000000099999999,4.0,5.0,35.0,40.0,8.361693715593374
5.0,6.0,15.0,16.0,60.0,65.0,1.7205812878185016
9.0,10.0,4.0,5.0,40.0,45.0,143.01558662298086
8.0,9.0,5.0,6.0,30.0,35.0,48.73125520905316
11.0,12.000000099999999,4.0,5.0,30.0,35.0,10.395530794542037
10.0,11.0,6.0,7.0,75.0,80.0,74.8941033375829
8.0,9.0,1.0,2.0,90.0,95.0,35.89019297402484
10.0,11.0,2.0,3.0,70.0,75.0,11.381287673168442
0.0,1.0,3.0,4.0,20.0,25.0,37.32776584125096
0.0,1.0,8.0,9.0,90.0,95.0,8.805182024324356
9.0,10.0,13.0,14.0,90.0,95.0,67.48975375794888
10.0,11.0,11.0,12.0,65.0,70.0,354.785363033562
11.0,12.000000099999999,10.0,11.0,90.0,95.0,4.368917293370733
3.0,4.0,8.0,9.0,40.0,45.0,3.58832279125568
9.0,10.0,8.0,9.0,15.0,20.0,89.58968872000565
10.0,11.0,1.0,2.0,65.0,70.0,13.504355962202625
0.0,1.0,8.0,9.0,40.0,45.0,83.41392514036716
2.0,3.0,13.0,14.0,45.0,50.0,-1.8105598888174712
6.0,7.0,6.0,7.0,70.0,75.0,1.90341739941632
8.0,9.0,1.0,2.0,55.0,60.0,60.42846416233604
5.0,6.0,11.0,12.0,40.0,45.0,9.728408955723832
4.0,5.0,4.0,5.0,60.0,65.0,6.137459560702519
10.0,11.0,9.0,10.0,25.0,30.0,1955.3849521069117
10.0,11.0,4.0,5.0,75.0,80.0,60.20103362914707
9.0,10.0,12.0,13.0,45.0,50.0,368.5535434367228
10.0,11.0,10.0,11.0,35.0,40.0,877.3806970493246
8.0,9.0,7.0,8.0,55.0,60.0,48.643261342304996
6.0,7.0,8.0,9.0,25.0,30.0,7.4940923195964295
9.0,10.0,11.0,12.0,50.0,55.0,510.5653275103425
7.0,8.0,16.0,17.000000100000001,75.0,80.0,1.3727923885958666
0.0,1.0,9.0,10.0,90.0,95.0,46.15565233181863
8.0,9.0,7.0,8.0,90.0,95.0,9.788492211345723
11.0,12.000000099999999,10.0,11.0,15.0,20.0,7.004316569345709
9.0,10.0,8.0,9.0,90.0,95.0,71.31380967710113
5.0,6.0,8.0,9.0,35.0,40.0,0.6447224833471257
0.0,1.0,14.0,15.0,30.0,35.0,138.58327722095558
7.0,8.0,7.0,8.0,80.0,85.0,5.408662223096377
11.0,12.000000099999999,10.0,11.0,25.0,30.0,41.536842131759094
6.0,7.0,15.0,16.0,50.0,55.0,0.5423334795444674
7.0,8.0,3.0,4.0,40.0,45.0,4.252619254369331
5.0,6.0,1.0,2.0,20.0,25.0,2.1139868304062475
8.0,9.0,11.0,12.0,60.0,65.0,101.29854194317191
1.0,2.0,9.0,10.0,30.0,35.0,-1.8411964080763568
5.0,6.0,10.0,11.0,20.0,25.0,7.073226548132174
2.0,3.0,13.0,14.0,40.0,45.0,-1.3784961560693763
11.0,12.000000099999999,3.0,4.0,50.0,55.0,6.438044241965468
7.0,8.0,16.0,17.000000100000001,25.0,30.0,-0.3016590312879348
10.0,11.0,7.0,8.0,40.0,45.0,139.93324834676216
6.0,7.0,16.0,17.000000100000001,50.0,55.0,4.445704689380086
11.0,12.000000099999999,1.0,2.0,35.0,40.0,13.718429855631744
0.0,1.0,13.0,14.0,30.0,35.0,413.7910850030177
5.0,6.0,6.0,7.0,45.0,50.0,4.448191193921293
7.0,8.0,10.0,11.0,45.0,50.0,20.93315447173947
0.0,1.0,14.0,15.0,40.0,45.0,103.25122331064935
11.0,12.000000099999999,10.0,11.0,80.0,85.0,13.017888400064443
10.0,11.0,11.0,12.0,60.0,65.0,518.2509569844996
7.0,8.0,10.0,11.0,85.0,90.0,-3.0721496970338826
10.0,11.0,8.0,9.0,20.0,25.0,80.60809001917056
11.0,12.000000099999999,5.0,6.0,50.0,55.0,8.149566252320366
9.0,10.0,2.0,3.0,75.0,80.0,35.37381938223418
0.0,1.0,11.0,12.0,35.0,40.0,250.95163128942497
6.0,7.0,11.0,12.0,90.0,95.0,-2.6341821602320583
5.0,6.0,2.0,3.0,60.0,65.0,3.6325001388052596
4.0,5.0,14.0,15.0,50.0,55.0,7.151159940907288
6.0,7.0,11.0,12.0,55.0,60.0,19.602487910563596
4.0,5.0,5.0,6.0,15.0,20.0,-1.4854993210663259
0.0,1.0,9.0,10.0,30.0,35.0,574.34686326938
10.0,11.0,4.0,5.0,90.0,95.0,18.353915322939308
6.0,7.0,9.0,10.0,80.0,85.0,13.202627355872014
0.0,1.0,5.0,6.0,25.0,30.0,38.29989475353556
0.0,1.0,9.0,10.0,45.0,50.0,419.03986447052927
8.0,9.0,4.0,5.0,60.0,65.0,100.80453502434155
7.0,8.0,14.0,15.0,55.0,60.0,14.577062835593736
0.0,1.0,4.0,5.0,40.0,45.0,46.90410583675385
2.0,3.0,10.0,11.0,30.0,35.0,-0.9284703749518042
9.0,10.0,5.0,6.0,35.0,40.0,127.95929078254781
6.0,7.0,12.0,13.0,55.0,60.0,10.980558298310335
11.0,12.000000099999999,16.0,17.000000100000001,90.0,95.0,-0.4248506149531879
10.0,11.0,5.0,6.0,55.0,60.0,96.26392910830364
8.0,9.0,5.0,6.0,60.0,65.0,75.82613708146857
9.0,10.0,2.0,3.0,60.0,65.0,40.80348255833247
9.0,10.0,6.0,7.0,70.0,75.0,241.20698141664909
8.0,9.0,2.0,3.0,85.0,90.0,16.823030554866477
10.0,11.0,6.0,7.0,45.0,50.0,111.40384050790793
9.0,10.0,7.0,8.0,20.0,25.0,160.04223230324033
11.0,12.000000099999999,1.0,2.0,40.0,45.0,7.791933734132282
7.0,8.0,12.0,13.0,65.0,70.0,5.415063752876547
2.0,3.0,14.0,15.0,25.0,30.0,4.856438203532849
7.0,8.0,9.0,10.0,20.0,25.0,205.90925274067325
0.0,1.0,11.0,12.0,15.0,20.0,200.149862988626
3.0,4.0,14.0,15.0,60.0,65.0,-0.4421127412331143
2.0,3.0,7.0,8.0,15.0,20.0,1.9091192991443782
7.0,8.0,7.0,8.0,85.0,90.0,3.3305772911708074
10.0,11.0,8.0,9.0,70.0,75.0,75.03933848530521
10.0,11.0,9.0,10.0,35.0,40.0,3221.7436956892125
6.0,7.0,13.0,14.0,25.0,30.0,27.619788626250365
9.0,10.0,5.0,6.0,20.0,25.0,77.56720507192487
9.0,10.0,13.0,14.0,55.0,60.0,314.9742441594614
4.0,5.0,10.0,11.0,50.0,55.0,3.735501686223399
5.0,6.0,13.0,14.0,40.0,45.0,14.473442825788602
8.0,9.0,13.0,14.0,25.0,30.0,277.4687107236476
5.0,6.0,7.0,8.0,20.0,25.0,7.989043205953174
7.0,8.0,16.0,17.000000100000001,70.0,75.0,2.8274344506521762
4.0,5.0,9.0,10.0,40.0,45.0,6.01967052144933
4.0,5.0,6.0,7.0,20.0,25.0,0.3541298179497778
0.0,1.0,9.0,10.0,50.0,55.0,438.9051639849312
1.0,2.0,15.0,16.0,80.0,85.0,-0.05087153724234139
7.0,8.0,6.0,7.0,20.0,25.0,31.756386811766127
10.0,11.0,11.0,12.0,20.0,25.0,589.8023088515408
11.0,12.000000099999999,10.0,11.0,60.0,65.0,64.22775947254364
8.0,9.0,13.0,14.0,90.0,95.0,19.81122159412661
5.0,6.0,8.0,9.0,25.0,30.0,0.336813676377143
10.0,11.0,2.0,3.0,45.0,50.0,42.37547275189506
6.0,7.0,5.0,6.0,25.0,30.0,0.8320524255149158
10.0,11.0,6.0,7.0,80.0,85.0,48.9241688637979
4.0,5.0,11.0,12.0,25.0,30.0,3.0939664435683607
4.0,5.0,10.0,11.0,25.0,30.0,0.014540330954693093
5.0,6.0,9.0,10.0,25.0,30.0,20.030122977469592
0.0,1.0,3.0,4.0,90.0,95.0,7.251940307778322
0.0,1.0,16.0,17.000000100000001,25.0,30.0,16.08306471095422
10.0,11.0,6.0,7.0,25.0,30.0,80.3307361297099
5.0,6.0,14.0,15.0,70.0,75.0,4.676015575725162
7.0,8.0,1.0,2.0,65.0,70.0,9.494349451780717
9.0,10.0,15.0,16.0,25.0,30.0,63.38553848305052
3.0,4.0,11.0,12.0,40.0,45.0,-1.920857322606616
4.0,5.0,6.0,7.0,30.0,35.0,1.4604226920103796
11.0,12.000000099999999,7.0,8.0,45.0,50.0,15.286144177591217
6.0,7.0,3.0,4.0,75.0,80.0,-3.9414425395044237
11.0,12.000000099999999,10.0,11.0,35.0,40.0,187.32900182148484
0.0,1.0,10.0,11.0,25.0,30.0,82.64881051726842
8.0,9.0,14.0,15.0,55.0,60.0,48.778042967598374
0.0,1.0,3.0,4.0,85.0,90.0,11.215915124351344
